"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","H2-2","H2-2 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Sentence Count","Average Words Per Sentence","Flesch Reading Ease Score","Readability","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","URL Encoded Address","Crawl Timestamp"
"http://kzeso.com/en/self-propelled-rail-welding-machine-kpc-1/","text/html; charset=UTF-8","200","OK","Indexable","","КРС-1 Self-propelled rail welding machine - KZESO","49","452","КРС-1 welding machine is designed for in-track flash-butt welding of rails with cross section of 6500 mm2 to 10000 mm2 during construction and repair of railroa","160","994","","0","КРС-1 Self-propelled rail welding machine","41","The following components are installed on the machine:","54","","0","","0","","","","http://kzeso.com/en/self-propelled-rail-welding-machine-kpc-1/","","","","","","53105","494","82","6,024","82,040","Easy","6,093","3","","93","83","0","26,350","45","35","0","4","3","0","","","","","b86edbebc1c1f1b709bc5616c7eec502","2,018","","","","","1.1","http://kzeso.com/en/self-propelled-rail-welding-machine-kpc-1/","2023-04-27 12:53:47"
"https://kzeso.com/pressroom/page/1/","text/html; charset=UTF-8","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","0","","0","","0","","0","","0","","","","","","","","","","0","0","","","","","0,000","3","","3","2","0","0,630","0","0","0","0","0","0","","","","","","2,462","","https://kzeso.com/pressroom/","HTTP Redirect","","1.1","https://kzeso.com/pressroom/page/1/","2023-04-27 12:53:47"
"https://kzeso.com/kzeso-90/","text/html; charset=UTF-8","200","OK","Indexable","","КЗЭСО — 90! - KZESO","19","196","Інтерв’ю з Головою ПрАТ КЗЭСО — Микитиним Я.І.","46","332","","0","КЗЭСО — 90!","11","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/kzeso-90/","","","","","","70089","1508","270","5,585","100,000","Very Easy","19,185","3","","16","4","0","1,270","58","48","0","4","3","0","","","","","b00be601128b06ba7cc2d73690b3a433","3,004","","","","","1.1","https://kzeso.com/kzeso-90/","2023-04-27 12:53:47"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/ksh-001-01/","text/html; charset=UTF-8","200","OK","Indexable","","Машина стационарная для контактной шовной сварки КШ 001-01 - KZESO","66","704","Стационарная машина предназначена для контактной шовной сварки поперечным швом изделий из низкоуглеродистых сталей с гальваническим покрытием и без покрытия, ле","160","1178","","0","Машина стационарная для контактной шовной сварки КШ 001-01","58","Преимущества:","13","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/ksh-001-01/","","","","","","72285","697","132","5,280","100,000","Very Easy","8,091","3","","11","4","0","1,270","60","42","0","4","3","0","","","","","8c5a2f9633310c65048ab39cbac31d99","2,170","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-the-resistance-seam-and-spot-welding/ksh-001-01/","2023-04-27 12:53:48"
"https://kzeso.com/en/new-ksm007-for-myanmar/","text/html; charset=UTF-8","200","OK","Indexable","","New КСМ007 for Myanmar - KZESO","30","318","It is “hot” in the workshop today. The final testing of a new mobile complex for the customer from Japan for Myanmar project is being carried out. The customer’","160","985","","0","New КСМ007 for Myanmar","22","","0","","0","","0","","","","https://kzeso.com/en/new-ksm007-for-myanmar/","","","","","","49006","291","63","4,619","77,427","Fairly Easy","4,015","3","","15","3","0","0,950","49","38","0","4","3","0","","","","","1f963ddf6419118b795154b048c02f65","1,583","","","","","1.1","https://kzeso.com/en/new-ksm007-for-myanmar/","2023-04-27 12:53:49"
"https://kzeso.com/en/products/weldinq-equipment/welding-rectifiers/","text/html; charset=UTF-8","200","OK","Indexable","","Welding rectifiers - KZESO","26","235","","0","0","","0","Welding rectifiers","18","","0","КИГ-401 WELDING RECTIFIER","25","КИГ-601 Welding rectifier","25","","","","https://kzeso.com/en/products/weldinq-equipment/welding-rectifiers/","","","","","","51192","411","71","5,789","70,869","Fairly Easy","5,706","3","","60","54","0","17,140","58","43","0","4","3","0","","","","","c5a5561d7da014528b7e2e854acdddc7","2,460","","","","","1.1","https://kzeso.com/en/products/weldinq-equipment/welding-rectifiers/","2023-04-27 12:53:48"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-butt-welding-of-pipes-and-fittings/k584m/","text/html; charset=UTF-8","200","OK","Indexable","","К 584М - KZESO","14","146","Машина подвесная для контактной стыковой сварки непрерывным или пульсирующим оплавлением труб из низкоуглеродистых и легированных сталей с пределом прочности до","160","1185","","0","К 584М","6","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-butt-welding-of-pipes-and-fittings/k584m/","","","","","","67904","556","109","5,101","100,000","Very Easy","6,270","3","","10","3","0","0,950","60","42","0","4","3","0","","","","","f3fde57a4d91155564656c9015894e6e","2,454","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-butt-welding-of-pipes-and-fittings/k584m/","2023-04-27 12:53:50"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-002/","text/html; charset=UTF-8","200","OK","Indexable","","КА 002 - KZESO","14","142","Автомат сварочный тракторного типа предназначен для электродуговой сварки или наплавки под слоем флюса низкоуглеродистых и легированных сталей плавящимся электр","160","1177","","0","КА 002","6","Комплект поставки:","18","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-002/","","","","","","69096","615","129","4,767","100,000","Very Easy","6,931","3","","10","3","0","0,950","60","42","0","4","3","0","","","","","242391e476051a2ff6c5792796614c42","2,682","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-002/","2023-04-27 12:53:50"
"https://kzeso.com/osobennosti-plavleniya-elektroda-osnovnogo-metalla-pri-elektroshlakovoj-svarke/","text/html; charset=UTF-8","200","OK","Indexable","","Особенности плавления электрода и основного металла при электрошлаковой сварке - KZESO","86","909","","0","0","","0","Особенности плавления электрода и основного металла при электрошлаковой сварке","78","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/osobennosti-plavleniya-elektroda-osnovnogo-metalla-pri-elektroshlakovoj-svarke/","","","","","","52786","236","59","4,000","100,000","Very Easy","3,689","3","","15","3","0","0,950","56","46","0","4","3","0","","","","","279eb444763b5e58e86ccec765d1308d","1,784","","","","","1.1","https://kzeso.com/osobennosti-plavleniya-elektroda-osnovnogo-metalla-pri-elektroshlakovoj-svarke/","2023-04-27 12:53:51"
"https://kzeso.com/shhiro-vitayemo-z-profesijnim-svyatom-dnem-zaliznichnika-ukrayini/","text/html; charset=UTF-8","200","OK","Indexable","","Щиро вітаємо з професійним святом — Днем залізничника України! - KZESO","70","727","Колектив ПрАТ «КЗЕСО» вітає всіх працівників українських залізниць з професійним святом Днем залізничника.","106","743","","0","Щиро вітаємо з професійним святом — Днем залізничника України!","62","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/shhiro-vitayemo-z-profesijnim-svyatom-dnem-zaliznichnika-ukrayini/","","","","","","52860","273","64","4,266","100,000","Very Easy","4,225","3","","15","3","0","0,950","56","46","0","4","3","0","","","","","dd75b05e23ed8e2b06ce1e90b6e7c343","2,338","","","","","1.1","https://kzeso.com/shhiro-vitayemo-z-profesijnim-svyatom-dnem-zaliznichnika-ukrayini/","2023-04-27 12:53:50"
"https://kzeso.com/en/stationary-resistance-butt-welding-machine-k1100/","text/html; charset=UTF-8","200","OK","Indexable","","K1100 Stationary flash-butt welding machine - KZESO","51","478","The rail welding machine K1100 is designed for flash-butt welding of rails with cross-section of 50002 to 10 000 mm2 using continuous or pulsed flashing in stat","160","986","","0","K1100 Stationary flash-butt welding machine","43","Advantages","10","","0","","0","","","","https://kzeso.com/en/stationary-resistance-butt-welding-machine-k1100/","","","","","","52279","728","111","6,559","69,908","Normal","9,253","3","","61","54","0","17,140","45","36","0","4","3","0","","","","","cf9f53e4a88eb85e7ca6c81283ddad3d","1,866","","","","","1.1","https://kzeso.com/en/stationary-resistance-butt-welding-machine-k1100/","2023-04-27 12:53:51"
"http://kzeso.com/en/kzeso-will-take-part-in-the-exhibition-welding-and-cutting-2020-in-minsk/","text/html; charset=UTF-8","200","OK","Indexable","","KZESO will take part in the exhibition ""WELDING AND CUTTING - 2020"" in Minsk - KZESO","84","782","Over the years of holding the WELDING AND CUTTING exhibition has taken a leading position among the largest industrial forums held in the Republic of Belarus an","160","1004","","0","KZESO will take part in the exhibition “WELDING AND CUTTING – 2020” in Minsk","76","","0","","0","","0","","","","http://kzeso.com/en/kzeso-will-take-part-in-the-exhibition-welding-and-cutting-2020-in-minsk/","","","","","","48638","353","69","5,116","71,507","Fairly Easy","4,900","3","","15","3","0","0,950","49","37","0","4","3","0","","","","","9d47a76f524dcc268a8016000d07e39c","1,628","","","","","1.1","http://kzeso.com/en/kzeso-will-take-part-in-the-exhibition-welding-and-cutting-2020-in-minsk/","2023-04-27 12:53:53"
"https://kzeso.com/konferentsiya-razvitie-promyshlennyh-hajtek-na-hersonshhine/","text/html; charset=UTF-8","200","OK","Indexable","","Конференция - Развитие промышленных хайтек на Херсонщине - KZESO","64","697","  Шестого ноября в рамках Второй украинской индустриальной недели в Херсоне состоялась конференция «Розвиток промислових хайтек на Херсонщині – який потенц","155","1109","","0","Конференция — Развитие промышленных хайтек на Херсонщине","56","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/konferentsiya-razvitie-promyshlennyh-hajtek-na-hersonshhine/","","","","","","55765","343","77","4,455","100,000","Very Easy","5,251","3","","15","3","0","0,950","56","46","0","4","3","0","","","","","9b75c51c169a74130621ef3fca1fb059","2,304","","","","","1.1","https://kzeso.com/konferentsiya-razvitie-promyshlennyh-hajtek-na-hersonshhine/","2023-04-27 12:53:52"
"http://kzeso.com/en/prsm-3-modernization-with-overhaul/","text/html; charset=UTF-8","200","OK","Indexable","","ПРСМ-3 Self-propelled rail welding machine (modernization with overhaul) - KZESO","80","743","ПРСМ-3 welding machines are designed for in-track flash-butt welding of rails with cross section of 6500 mm2 to 10000 mm2 during repair and construction of rail","160","1003","","0","ПРСМ-3 Self-propelled rail welding machine (modernization with overhaul)","72","","0","","0","","0","","","","http://kzeso.com/en/prsm-3-modernization-with-overhaul/","","","","","","56736","692","97","7,134","71,594","Fairly Easy","7,972","3","","90","83","0","26,350","45","35","0","4","3","0","","","","","4e8a5ae8ea59ef6c872c659bcc51aefc","2,097","","","","","1.1","http://kzeso.com/en/prsm-3-modernization-with-overhaul/","2023-04-27 12:53:53"
"https://kzeso.com/en/k920-1/","text/html; charset=UTF-8","200","OK","Indexable","","К920-1 Suspended flash-butt rail welding machine - KZESO","56","525","The welding machine is designed for flash-butt welding of rails with cross-section of 65002 to 10 000 mm2 using continuous or pulsed flashing under field condit","160","988","","0","К920-1 Suspended flash-butt rail welding machine","48","Advantages","10","","0","","0","","","","https://kzeso.com/en/k920-1/","","","","","","51923","728","110","6,618","69,847","Normal","9,336","3","","61","54","0","17,140","45","36","0","4","3","0","","","","","9baaa4b5c38292cd4246adbdf8d29dff","2,084","","","","","1.1","https://kzeso.com/en/k920-1/","2023-04-27 12:53:53"
"http://kzeso.com/en/new_kcm007_for_jsc_ukrzaliznytsia_-ukrainian_railways/","text/html; charset=UTF-8","200","OK","Indexable","","New KCM007 for JSC “UKRZALIZNYTSIA” (UKRAINIAN RAILWAYS) - KZESO","64","670","Two new KCM007 rail welding complexes have been handed over to the Customer. These are the first complexes of such type that will operate on the Ukrainian railw","160","1010","","0","New KCM007 for JSC “UKRZALIZNYTSIA” (UKRAINIAN RAILWAYS)","56","","0","","0","","0","","","","http://kzeso.com/en/new_kcm007_for_jsc_ukrzaliznytsia_-ukrainian_railways/","","","","","","49602","386","70","5,514","77,626","Fairly Easy","5,107","3","","15","3","0","0,950","49","37","0","4","3","0","","","","","a334033af45848560ed654e07fd97443","2,496","","","","","1.1","http://kzeso.com/en/new_kcm007_for_jsc_ukrzaliznytsia_-ukrainian_railways/","2023-04-27 12:53:53"
"https://kzeso.com/en/ballast-leveling-machine-spz-5/","text/html; charset=UTF-8","200","OK","Indexable","","СПЗ-5 Ballast leveling machine - KZESO","38","356","The machine is a self-propelled vehicle, on which operating elements are mounted - middle and side plows, a sweeping device, a ballast conveyor, a ballast stora","160","978","","0","СПЗ-5 Ballast leveling machine","30","","0","","0","","0","","","","https://kzeso.com/en/ballast-leveling-machine-spz-5/","","","","","","53903","577","94","6,138","76,124","Fairly Easy","6,922","3","","60","53","0","16,830","45","36","0","4","3","0","","","","","d78ec67f25b9bc9e885173966dbe35e9","2,020","","","","","1.1","https://kzeso.com/en/ballast-leveling-machine-spz-5/","2023-04-27 12:53:55"
"https://kzeso.com/en/mobile-container-complex-k1000/","text/html; charset=UTF-8","200","OK","Indexable","","Mobile container complex based on the K1000 welding machine - KZESO","67","646","The container-type rail welding machine К1000 (welding complex) is designed for flash-butt welding with continuous of pulsed flashing of the rails with cross-se","160","982","","0","Mobile container complex based on the K1000 welding machine","59","","0","","0","","0","","","","https://kzeso.com/en/mobile-container-complex-k1000/","","","","","","49216","523","89","5,876","70,169","Fairly Easy","7,233","3","","61","54","0","17,140","45","36","0","4","3","0","","","","","4be1586f34f808722809786a8f528582","2,396","","","","","1.1","https://kzeso.com/en/mobile-container-complex-k1000/","2023-04-27 12:53:55"
"https://kzeso.com/6-let-v-malajzii/","text/html; charset=UTF-8","200","OK","Indexable","","6 лет в Малайзии - KZESO","24","245","Уже 6 лет как успешно эксплуатируется компанией RapidKL в Малайзии мобильный рельсосварочный комплекс, который изготовлен французской компанией SOCOFER на базе","159","1173","","0","6 лет в Малайзии","16","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/6-let-v-malajzii/","","","","","","51795","255","62","4,113","100,000","Very Easy","4,062","3","","15","3","0","0,950","56","46","0","4","3","0","","","","","d94b9814c394adb79cc79d4659bd185b","2,540","","","","","1.1","https://kzeso.com/6-let-v-malajzii/","2023-04-27 12:53:55"
"http://kzeso.com/catalog/electric-welding-equipment/rectifiers/vdu-1201k/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный выпрямитель ВДУ 1201К (КИУ-1201) - KZESO","50","539","Универсальный сварочный выпрямитель предназначен для автоматической и полуавтоматической сварки в среде защитных газов и под флюсом, а также для ручной дуговой","159","1166","","0","Сварочный выпрямитель ВДУ 1201К (КИУ-1201)","42","Особенности:","12","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/rectifiers/vdu-1201k/","","","","","","68794","584","119","4,908","100,000","Very Easy","7,181","3","","11","4","0","1,270","60","42","0","4","3","0","","","","","d313e1a8ebb28f2ef89ce2cb7ba5da34","2,575","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/rectifiers/vdu-1201k/","2023-04-27 12:53:55"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-820k/","text/html; charset=UTF-8","200","OK","Indexable","","А 820 К - KZESO","15","147","Автомат сварочный предназначен для однопроходной электрошлаковой сварки плавящимся мундштуком вертикальных швов на постоянном токе металла толщиной от 18 до 70","159","1188","","0","А 820 К","7","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-820k/","","","","","","66195","470","101","4,653","100,000","Very Easy","5,615","3","","10","3","0","0,950","60","42","0","4","3","0","","","","","247d1a231ec07cacad6359cecda8986a","2,204","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-820k/","2023-04-27 12:53:56"
"http://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-svarka-rezka-2019/","text/html; charset=UTF-8","200","OK","Indexable","","ПрАО «КЗЭСО» примет участие в выставке «СВАРКА И РЕЗКА - 2019» - KZESO","70","731","«СВАРКА И РЕЗКА - 2019» - ежегодная международная специализированная выставка по сварочному оборудованию, материалам и технологическим процессам для сварочного","159","1173","","0","ПрАО «КЗЭСО» примет участие в выставке «СВАРКА И РЕЗКА — 2019»","62","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-svarka-rezka-2019/","","","","","","55155","341","74","4,608","100,000","Very Easy","5,207","3","","16","4","0","1,270","56","42","0","4","3","0","","","","","36a717ce85fb94f20547c197bc965026","2,486","","","","","1.1","http://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-svarka-rezka-2019/","2023-04-27 12:53:57"
"http://kzeso.com/en/mobile-rail-welding-complexes-ksm007/","text/html; charset=UTF-8","200","OK","Indexable","","КСМ007 Mobile rail welding complex - KZESO","42","407","The complex is designed for flash-butt welding of rails with cross section area 6500 to 10000 mm2with burr removing immediately after welding under field condit","160","995","","0","КСМ007 Mobile rail welding complex","34","Welding Machine","15","Technical characteristics of КСМ007","35","","0","","","","http://kzeso.com/en/mobile-rail-welding-complexes-ksm007/","","","","","","57021","938","129","7,271","74,088","Fairly Easy","10,534","3","","93","83","0","26,350","45","35","0","4","3","0","","","","","f2fb139c0466e0488603880f76160658","2,436","","","","","1.1","http://kzeso.com/en/mobile-rail-welding-complexes-ksm007/","2023-04-27 12:53:57"
"http://kzeso.com/catalog/electric-welding-equipment/transformers/tdm-259/","text/html; charset=UTF-8","200","OK","Indexable","","Сварочный трансформатор ТДМ-259 - KZESO","39","428","Однофазный однопостовой сварочный трансформатор предназначен для ручной дуговой сварки переменным током низкоуглеродистых и низколегированных сталей покрытыми э","160","1201","","0","Сварочный трансформатор ТДМ-259","31","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/transformers/tdm-259/","","","","","","65710","443","94","4,713","100,000","Very Easy","5,686","3","","11","4","0","1,270","60","42","0","4","3","0","","","","","2d9df666959895aae14ca2955dd8ab30","2,516","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/transformers/tdm-259/","2023-04-27 12:53:57"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-550/","text/html; charset=UTF-8","200","OK","Indexable","","А-550 - KZESO","13","130","Аппарат предназначен для однопроходной электрошлаковой сварки постоянным током одним, двумя или тремя электродами одновременно с двухсторонним принудительным фо","160","1194","","0","А-550","5","Особенности А-550:","18","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-550/","","","","","","76093","945","180","5,250","100,000","Very Easy","9,987","3","","10","3","0","0,950","60","42","0","4","3","0","","","","","854930e2a95043cd1fd22e7305bf378f","2,070","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-electroslag-welding/a-550/","2023-04-27 12:53:58"
"https://kzeso.com/en/podvesnaya-k922-1/","text/html; charset=UTF-8","200","OK","Indexable","","К922-1 Suspended flash-butt rail welding machine - KZESO","56","525","The welding machine is designed for flash-butt welding of rails with cross-section of 65002 to 10 000 mm2 using continuous or pulsed flashing under field condit","160","988","","0","К922-1 Suspended flash-butt rail welding machine","48","Advantages","10","","0","","0","","","","https://kzeso.com/en/podvesnaya-k922-1/","","","","","","52447","774","117","6,615","67,974","Normal","9,753","3","","61","54","0","17,140","45","36","0","4","3","0","","","","","325243a2bc6b9d29e0a30dace22432d7","1,879","","","","","1.1","https://kzeso.com/en/podvesnaya-k922-1/","2023-04-27 12:53:58"
"http://kzeso.com/category/news/","text/html; charset=UTF-8","200","OK","Indexable","","Архивы Новости - KZESO","22","235","","0","0","","0","Новости","7","ПрАО «Каховский завод электросварочного оборудования»","53","З Новим Роком та Різдвом Христовим!","35","Вітаємо з Днем залізничника України!","36","","","","http://kzeso.com/category/news/","http://kzeso.com/category/news/page/2/","","","","","64952","634","168","3,774","100,000","Very Easy","7,984","3","","36","32","0","10,160","84","53","0","4","3","0","","","","","ab894304269c30f27e69e277b96c9aed","1,920","","","","","1.1","http://kzeso.com/category/news/","2023-04-27 12:53:59"
"https://kzeso.com/en/may_the_soul_of_the_outstanding_scientist_of_ukraine_-_borys_yevhenovych_paton_rest_in_peace_and_calmness/","text/html; charset=UTF-8","200","OK","Indexable","","May the soul of the outstanding scientist of Ukraine - Borys Yevhenovych Paton rest in peace and calmness! - KZESO","114","1035","    The staff of PrJSC ""Kakhovka plant of electric welding equipment"" expresses deep condolences to relatives, friends and colleagues from the E.О. Paton Electr","160","964","","0","May the soul of the outstanding scientist of Ukraine – Borys Yevhenovych Paton rest in peace and calmness!","106","","0","","0","","0","","","","https://kzeso.com/en/may_the_soul_of_the_outstanding_scientist_of_ukraine_-_borys_yevhenovych_paton_rest_in_peace_and_calmness/","","","","","","50825","441","78","5,654","67,386","Normal","5,782","3","","17","4","0","1,270","49","38","0","4","3","0","","","","","70af4becc6b0e7cc2f134090a5e35ba0","1,796","","","","","1.1","https://kzeso.com/en/may_the_soul_of_the_outstanding_scientist_of_ukraine_-_borys_yevhenovych_paton_rest_in_peace_and_calmness/","2023-04-27 12:54:00"
"http://kzeso.com/trako-2017/","text/html; charset=UTF-8","200","OK","Indexable","","С 26.09.2017 по 29.09.2017 компания КЗЭСО принимает участие в 12-ой ярмарке - выставке ТRAKO – 2017","99","1008","Выставка TRAKO является крупнейшей железнодорожной выставкой в Польше и второй по величине в Европе. Выставка проводится 1 раз в 2 года и пользуется поддержкой ряда отраслевых организаций: Организацией сотрудничества железных дорог (OSJD), Союзом европейской железнодорожной промышленности (UNIFE) и Ассоциацией железнодорожной промышленности (RIA).","349","2557","","0","С 26.09.2017 по 29.09.2017 компания КЗЭСО приняла участие в 12-ой ярмарке — выставке ТRAKO – 2017","97","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","http://kzeso.com/trako-2017/","","","","","","57868","338","78","4,333","100,000","Very Easy","4,886","3","","16","4","0","1,270","56","42","0","4","3","0","","","","","ccecb886e769c29d51f17f142bfead27","2,179","","","","","1.1","http://kzeso.com/trako-2017/","2023-04-27 12:54:00"
"http://kzeso.com/en/mobile-container-complex-k922-1/","text/html; charset=UTF-8","200","OK","Indexable","","Mobile container complex based on the К922-1 welding machine - KZESO","68","652","The complex is designed for flash-butt welding in the field environment with pulsed flashing of the rails with cross-section of 6500 mm2 up to 10 000 mm2 with b","160","987","","0","Mobile container complex based on the К922-1 welding machine","60","","0","","0","","0","","","","http://kzeso.com/en/mobile-container-complex-k922-1/","","","","","","49426","533","86","6,198","71,660","Fairly Easy","7,229","3","","94","84","0","26,670","45","35","0","4","3","0","","","","","ae3bbe103f448426d2ea3b056612e33e","1,879","","","","","1.1","http://kzeso.com/en/mobile-container-complex-k922-1/","2023-04-27 12:54:01"
"https://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-krupnogabaritnoj-tehniki-v-g-zhitomir/","text/html; charset=UTF-8","200","OK","Indexable","","ПрАО «КЗЭСО» примет участие в выставке «Крупногабаритной техники» в г. Житомир - KZESO","86","896","3-4 октября 2019 в г. Житомир будет проходить выставка«Крупногабаритной техники» в рамках Второго форума регионов Украины и Республики Беларусь на которой ПрАО","159","1153","","0","ПрАО «КЗЭСО» примет участие в выставке «Крупногабаритной техники» в г. Житомир","78","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-krupnogabaritnoj-tehniki-v-g-zhitomir/","","","","","","55825","271","65","4,169","100,000","Very Easy","4,010","3","","16","4","0","1,270","56","46","0","4","3","0","","","","","2f0867440a0c3c7b27b55aa53e8995f1","2,397","","","","","1.1","https://kzeso.com/prao-kzeso-primet-uchastie-v-vystavke-krupnogabaritnoj-tehniki-v-g-zhitomir/","2023-04-27 12:54:01"
"https://kzeso.com/hiv-vseukrainskaya-spartakiada-rabotnikov-energetiki-i-elektrotehnicheskoj-promyshlennosti-ukrainy/","text/html; charset=UTF-8","200","OK","Indexable","","ХIV Всеукраинская спартакиада работников энергетики и электротехнической промышленности Украины - KZESO","103","1100","С 6 по 10 июня в с. Коблево (Николаевской обл.) на базе отдыха ""Парадиз"" прошли соревнования ХIV Всеукраинской спартакиады работников энергетики и электротехнич","160","1137","","0","ХIV Всеукраинская спартакиада работников энергетики и электротехнической промышленности Украины","95","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/hiv-vseukrainskaya-spartakiada-rabotnikov-energetiki-i-elektrotehnicheskoj-promyshlennosti-ukrainy/","","","","","","59281","449","95","4,726","100,000","Very Easy","6,213","3","","15","3","0","0,950","56","46","0","4","3","0","","","","","fc9df312e9017e12f2e3941028f83d1","2,020","","","","","1.1","https://kzeso.com/hiv-vseukrainskaya-spartakiada-rabotnikov-energetiki-i-elektrotehnicheskoj-promyshlennosti-ukrainy/","2023-04-27 12:54:01"
"https://kzeso.com/trako-2017/","text/html; charset=UTF-8","200","OK","Indexable","","С 26.09.2017 по 29.09.2017 компания КЗЭСО принимает участие в 12-ой ярмарке - выставке ТRAKO – 2017","99","1008","Выставка TRAKO является крупнейшей железнодорожной выставкой в Польше и второй по величине в Европе. Выставка проводится 1 раз в 2 года и пользуется поддержкой ряда отраслевых организаций: Организацией сотрудничества железных дорог (OSJD), Союзом европейской железнодорожной промышленности (UNIFE) и Ассоциацией железнодорожной промышленности (RIA).","349","2557","","0","С 26.09.2017 по 29.09.2017 компания КЗЭСО приняла участие в 12-ой ярмарке — выставке ТRAKO – 2017","97","ПрАО «Каховский завод электросварочного оборудования»","53","","0","","0","","","","https://kzeso.com/trako-2017/","","","","","","58022","338","78","4,333","100,000","Very Easy","4,872","3","","16","4","0","1,270","56","46","0","4","3","0","","","","","80eab3356fa7c94de1dec60b2edd3578","1,682","","","","","1.1","https://kzeso.com/trako-2017/","2023-04-27 12:54:02"
"http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-009/","text/html; charset=UTF-8","200","OK","Indexable","","КА 009 - KZESO","14","142","Автомат сварочный тракторного типа КА009 предназначен для электродуговой сварки на постоянном токе плавящимся электродом под слоем флюса стыковых швов вертикаль","160","1187","","0","КА 009","6","Комплект поставки:","18","","0","","0","","","","http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-009/","","","","","","68786","607","136","4,463","100,000","Very Easy","6,819","3","","10","3","0","0,950","60","42","0","4","3","0","","","","","68a78c2c4ad6014f7840f2005ff83b8","2,081","","","","","1.1","http://kzeso.com/catalog/electric-welding-equipment/machines-for-arc-welding-and-facing/ka-009/","2023-04-27 12:54:03"
